#{"t_start": 1585076282.3026717, "env_id": "cursorcontrol-v0"}
r,l,t
1.643605,30,362.76895
1.591735,30,363.250916
1.012757,30,363.69692
1.465057,30,364.285922
1.448765,30,364.821955
1.499611,30,365.321915
1.156288,30,365.820917
1.966931,30,366.344954
0.586858,30,366.863955
3.419797,30,367.525912
1.194909,30,368.253932
1.057991,30,368.776948
1.204151,30,369.233956
1.513961,30,369.733937
2.098658,30,370.232935
0.907696,30,370.750954
1.463124,30,371.262955
1.070362,30,371.775914
1.624707,30,372.270917
2.367656,30,372.731916
2.902264,30,373.244908
2.890687,30,373.734912
1.446675,30,374.22993
1.733111,30,374.718933
1.54982,30,375.284915
0.743076,30,375.814955
0.877924,30,376.325918
1.1512,30,376.800934
0.847383,30,377.293922
7.849925,30,377.81592
2.275279,30,378.354953
1.03419,30,378.841954
0.896125,30,379.436916
1.924755,30,380.075918
1.696755,30,380.701921
2.678916,30,381.262913
0.82759,30,381.67091
7.591074,30,382.059913
4.185028,30,382.450909
1.23131,30,382.735935
1.751902,30,383.039935
0.954013,30,383.476915
0.839143,30,383.961933
0.971056,30,384.412955
4.481921,30,384.861912
1.263606,30,385.382955
2.668987,30,385.978957
2.254568,30,386.545918
2.408816,30,387.168944
0.876643,30,387.800914
2.899326,30,388.399918
1.415612,30,388.991919
1.147943,30,389.550918
1.747564,30,390.203915
1.487046,30,390.826919
2.063658,30,391.389917
3.880703,30,391.96092
0.934506,30,392.531914
1.406457,30,393.116916
0.76524,30,393.631923
1.715828,30,394.111928
1.380845,30,394.582917
1.760514,30,395.046918
4.069869,30,395.578931
0.550433,30,396.041951
2.062363,30,396.486912
1.228866,30,396.967949
0.928574,30,397.434916
0.744497,30,397.894927
0.667466,30,398.388951
2.972871,30,398.883951
2.556432,30,399.355926
0.895687,30,399.851949
1.890194,30,400.383914
1.787466,30,400.852917
0.905486,30,401.321914
1.443932,30,401.826911
2.608238,30,402.369919
0.741799,30,402.774941
1.09644,30,403.127915
1.716818,30,403.502928
0.729264,30,403.898913
1.833633,30,404.311918
1.493609,30,404.791912
1.088774,30,405.183918
1.937086,30,405.515913
1.003208,30,405.83191
1.383443,30,406.156909
1.139207,30,406.42491
2.159826,30,406.67491
0.841602,30,406.921931
2.059347,30,407.206916
1.386627,30,407.483907
1.45216,30,407.748932
1.382365,30,407.996907
2.809016,30,408.232907
1.231334,30,408.473909
1.633452,30,408.739909
1.59162,30,408.99093
0.937618,30,409.240911
1.104108,30,409.476911
0.930034,30,409.712912
1.453645,30,409.951914
0.818827,30,410.205909
1.543706,30,410.458917
1.627175,30,410.71591
1.055141,30,410.956909
0.879549,30,411.200932
1.546207,30,411.438915
2.35668,30,411.676911
1.214261,30,411.933908
1.27273,30,412.185908
0.935676,30,412.429908
1.193402,30,412.666931
0.980114,30,412.925908
6.945819,30,413.181908
0.905582,30,413.429909
0.78577,30,413.689907
1.615109,30,413.941908
0.936655,30,414.168909
1.466509,30,414.403911
10.102739,30,414.663909
0.938115,30,414.951909
1.190521,30,415.222906
1.271751,30,415.502908
1.972732,30,415.779912
2.758385,30,416.072908
5.181009,30,416.345911
